,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1094,637,701,785,964,1420,1659,1662,2375
Cash from Investing Activity,-365,375,-458,-430,-612,-466,-614,-1294,-1039
Cash from Financing Activity,-563,-1224,-251,-273,-349,-502,-1318,-628,-678
Net Cash Flow,166,-212,-9,82,3,451,-273,-260,658
