,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,10.37,12.92,8.91,17.62,18.53,20.74,23.32,21.8,27.54,40.62,48.73,78.19,69.92
Expenses,10.38,12.94,9.13,16.2,16.64,19.15,20.23,19.47,25.06,36.25,40.05,65.03,62.21
Operating Profit,-0.01,-0.02,-0.22,1.42,1.89,1.59,3.09,2.33,2.48,4.37,8.68,13.16,7.71
OPM %,-0.1,-0.15,-2.47,8.06,10.2,7.67,13.25,10.69,9.01,10.76,17.81,16.83,11.03
Other Income,-0.0,-0.0,0.06,-0.0,0.42,0.48,0.42,0.02,-0.0,-0.0,0.55,0.2,0.14
Interest,1.56,0.25,-0.48,0.4,0.52,0.45,0.93,0.43,0.42,1.82,2.69,2.31,2.81
Depreciation,0.3,0.26,0.42,0.37,0.37,0.38,0.52,0.37,0.39,1.03,1.67,1.25,1.31
Profit before tax,-1.87,-0.53,-0.1,0.65,1.42,1.24,2.06,1.55,1.67,1.52,4.87,9.8,3.73
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,31.55,-0.0,-0.0,-0.0,-73.1,25.51,-6.17
Net Profit,-1.87,-0.52,-0.1,0.66,1.41,1.24,1.4,1.55,1.66,1.52,8.43,7.29,3.96
EPS in Rs,-2.36,-0.66,-0.13,0.83,1.78,1.56,1.77,1.95,0.93,0.85,4.7,4.07,2.21
