,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2,3,-1,7,-40
Cash from Investing Activity,-23,-1,0,0,-1
Cash from Financing Activity,21,-2,2,-7,41
Net Cash Flow,0,0,0,0,0
