,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.76,0.84,1.03,0.94,1.01,1.06,1.13,1.39,1.48,1.63,3.55,3.39,3.46
Expenses,0.78,0.86,1.08,0.93,0.95,1.04,1.18,1.42,1.53,1.68,3.7,3.42,4.17
Operating Profit,-0.02,-0.02,-0.05,0.01,0.06,0.02,-0.05,-0.03,-0.05,-0.05,-0.15,-0.03,-0.71
OPM %,-2.63,-2.38,-4.85,1.06,5.94,1.89,-4.42,-2.16,-3.38,-3.07,-4.23,-0.88,-20.52
Other Income,0.0,0.0,-0.12,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0.01,0.0
Interest,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01
Depreciation,0.0,0.0,0.1,0.0,0.0,0.0,0.10,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-0.02,-0.02,-0.27,0.01,0.05,0.01,0.00,-0.04,-0.05,-0.06,0.77,-0.03,-0.72
Tax %,0.0,0.0,7.41,0.0,0.0,0.0,,0.0,0.0,0.0,-2.6,0.0,0.0
Net Profit,-0.02,-0.02,-0.26,0.01,0.05,0.01,0.02,-0.04,-0.05,-0.06,0.79,-0.03,-0.72
EPS in Rs,-0.02,-0.02,-0.22,0.01,0.04,0.01,0.02,-0.03,-0.04,-0.05,0.68,-0.03,-0.62
