,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.75,10.75,10.75,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
Reserves,7.69,9.44,5.91,6.92,6.79,6.01,5.06,1.52,1.75,1.66,2.19,3.19,3.39
Borrowings,9.03,11.99,12.38,7.94,5.53,5.67,5.06,4.7,4.99,5.12,5.47,6.04,5.35
Other Liabilities,7.68,9.92,12.03,8.16,3.61,3.38,4.33,3.9,4.05,4.04,3.91,4.26,8.8
Total Liabilities,35.15,42.1,41.07,34.67,27.58,26.71,26.1,21.77,22.44,22.47,23.22,25.14,29.19
Fixed Assets,8.75,13.39,12.58,11.73,10.5,2.7,1.91,3.16,3.05,2.95,2.85,2.8,2.81
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,7.15,7.15,0.5700000000000001,0.47,0.81,1.24,1.01,1.79
Other Assets,26.4,28.71,28.49,22.94,17.08,16.86,17.04,18.04,18.92,18.71,19.13,21.33,24.59
Total Assets,35.15,42.1,41.07,34.67,27.58,26.71,26.1,21.77,22.44,22.47,23.22,25.14,29.19
