,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,639.0,830.0,921.0,675.0,933.0,973.0,1187.0,1016.0,1091.0,1150.0,1224.0,1204.0,1187.0
Expenses,557.0,724.0,790.0,605.0,813.0,864.0,1070.0,902.0,998.0,1009.0,1077.0,1060.0,1043.0
Operating Profit,82.0,107.0,131.0,70.0,120.0,109.0,117.0,114.0,93.0,141.0,148.0,144.0,144.0
OPM %,13.0,13.0,14.0,10.0,13.0,11.0,10.0,11.0,9.0,12.0,12.0,12.0,12.0
Other Income,20.0,19.0,16.0,16.0,98.0,19.0,20.0,17.0,106.0,33.0,42.0,39.0,85.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Depreciation,10.0,8.0,11.0,10.0,10.0,10.0,9.0,9.0,11.0,11.0,15.0,10.0,11.0
Profit before tax,92.0,117.0,136.0,76.0,207.0,117.0,126.0,121.0,188.0,163.0,174.0,172.0,217.0
Tax %,25.0,29.0,30.0,27.0,28.0,19.0,17.0,21.0,27.0,17.0,22.0,23.0,24.0
Net Profit,69.0,83.0,96.0,55.0,150.0,95.0,105.0,96.0,137.0,135.0,135.0,132.0,165.0
EPS in Rs,4.52,5.41,6.28,3.6,9.79,6.22,6.84,6.25,8.94,8.82,8.8,8.65,10.81
