,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,37.33,37.33,37.33,35.92,35.92,35.92,35.92,35.92
FIIs,6.43,6.86,6.71,7.48,8.36,9.36,10.78,11.77
DIIs,19.83,20.9,20.33,19.2,18.11,15.73,17.03,15.58
Public,36.42,34.92,35.64,37.41,37.61,39.0,36.28,36.73
No. of Shareholders,39269.0,42960.0,46286.0,47732.0,65576.0,90842.0,100123.0,128513.0
