,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,13,50,58,93,127
Cash from Investing Activity,13,-2,-28,-163,-112
Cash from Financing Activity,-9,-22,-11,-10,-12
Net Cash Flow,16,26,19,-81,3
