,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,126.0,61,85,75,61
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,126.0,61,85,75,61
Working Capital Days,26.0,-8,-25,-16,-3
ROCE %,,33,41,52,51
