,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,168.37,169.87,192.68,155.31,146.76,232.87,182.6,220.14,204.26,184.08,181.91,177.37,161.98
Expenses,156.35,159.22,186.84,160.79,136.41,221.51,168.95,204.56,196.01,177.95,175.41,170.71,148.45
Operating Profit,12.02,10.65,5.84,-5.48,10.35,11.36,13.65,15.58,8.25,6.13,6.5,6.66,13.53
OPM %,7.14,6.27,3.03,-3.53,7.05,4.88,7.48,7.08,4.04,3.33,3.57,3.75,8.35
Other Income,0.21,0.32,0.21,0.14,0.03,0.02,0.01,0.01,0.01,0.94,0.09,0.28,0.43
Interest,1.55,0.05,-1.15,0.32,0.63,-0.81,0.71,-0.51,-1.29,0.88,0.19,-0.38,0.06
Depreciation,0.86,0.83,0.77,0.7,0.73,0.73,0.71,0.72,0.69,1.03,1.12,1.13,1.12
Profit before tax,9.82,10.09,6.43,-6.36,9.02,11.46,12.24,15.38,8.86,5.16,5.28,6.19,12.78
Tax %,24.85,25.07,24.26,25.0,25.83,25.83,30.47,25.68,32.05,26.55,25.0,25.36,25.35
Net Profit,7.37,7.56,4.86,-4.77,6.7,8.5,8.51,11.43,6.02,3.78,3.96,4.62,9.53
EPS in Rs,1.45,1.48,0.95,-0.94,1.31,1.67,1.67,2.24,1.18,0.74,0.78,0.91,1.87
