,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.9,24.83,24.99,25.23,31.71,33.75,29.73,29.05,25.69,25.63,20.27,16.44,21.31
Expenses,16.72,23.15,23.3,24.39,30.81,32.3,28.83,27.82,24.88,25.86,19.73,17.35,21.02
Operating Profit,0.18,1.68,1.69,0.84,0.9,1.45,0.9,1.23,0.81,-0.23,0.54,-0.91,0.29
OPM %,1.07,6.77,6.76,3.33,2.84,4.3,3.03,4.23,3.15,-0.9,2.66,-5.54,1.36
Other Income,0.18,0.01,35.85,0.6,0.11,0.01,0.22,0.04,0.0,0.0,0.18,0.04,0.01
Interest,0.11,0.13,0.2,0.18,0.18,0.18,0.24,0.18,0.18,0.14,0.17,0.12,0.25
Depreciation,0.34,0.34,0.36,0.28,0.28,0.32,0.36,0.35,0.41,0.42,0.4,0.34,0.35
Profit before tax,-0.09,1.22,36.98,0.98,0.55,0.96,0.52,0.74,0.22,-0.79,0.15,-1.33,-0.3
Tax %,0.0,0.0,0.0,0.0,41.82,0.0,-140.38,13.51,40.91,21.52,46.67,-2.26,-10.0
Net Profit,-0.09,1.23,36.98,0.98,0.32,0.96,1.23,0.63,0.14,-0.62,0.07,-1.35,-0.32
EPS in Rs,-0.03,0.45,13.47,0.36,0.12,0.35,0.45,0.23,0.05,-0.23,0.03,-0.49,-0.12
