,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,1.94,0.42,0.42,0.42,0.42,0.42,0.42,0.42
Public,98.06,99.58,99.58,99.58,99.58,99.58,99.58,99.59
No. of Shareholders,13632.0,13717.0,13794.0,14065.0,17801.0,156625.0,172036.0,175891.0
