,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,112.56,113.33,113.25,91.01,95.65,128.41,0.00,,147.23,94.74,0.00,80.96
Inventory Days,,,,,,127.08,0.00,,1087.55,32.03,0.00,53.31
Days Payable,,,,,,56.06,,,409.69,10.49,,351.33
Cash Conversion Cycle,112.56,113.33,113.25,91.01,95.65,199.44,0.00,,825.08,116.27,0.00,-217.05
Working Capital Days,116.14,108.47,109.35,88.63,104.27,136.23,-12.87,,739.2,106.02,58.17,183.43
ROCE %,5.78,5.57,7.04,7.51,8.96,9.35,-42.94,-8.33,1159.57,52.64,42.29,0.0
