,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,57,116,129,235,292,294
Reserves,2,-8,-20,-86,572,835,1023
Borrowings,956,1154,1085,1411,904,595,211
Other Liabilities,551,698,1158,1239,410,433,538
Total Liabilities,1509,1902,2340,2693,2121,2155,2066
Fixed Assets,500,512,776,765,953,1095,781
CWIP,10,59,26,251,133,7,7
Investments,0,71,72,33,33,0,0
Other Assets,999,1260,1465,1645,1002,1052,1277
Total Assets,1509,1902,2340,2693,2121,2155,2066
