,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,137.0,124.0,124.0,108.0,114.0,122.0,153.0,129.0,130.0,169.0,206.0,207.0,205.0
Expenses,103.0,97.0,92.0,107.0,109.0,116.0,128.0,114.0,119.0,121.0,123.0,144.0,153.0
Operating Profit,34.0,27.0,32.0,2.0,5.0,6.0,25.0,15.0,11.0,48.0,83.0,63.0,52.0
OPM %,25.0,21.0,26.0,2.0,4.0,5.0,16.0,11.0,9.0,28.0,40.0,30.0,25.0
Other Income,9.0,10.0,7.0,11.0,10.0,8.0,6.0,6.0,9.0,9.0,10.0,13.0,12.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
Profit before tax,39.0,33.0,36.0,9.0,11.0,9.0,26.0,16.0,15.0,52.0,89.0,72.0,60.0
Tax %,24.0,25.0,23.0,34.0,22.0,15.0,30.0,31.0,26.0,26.0,24.0,25.0,26.0
Net Profit,29.0,25.0,27.0,6.0,9.0,8.0,18.0,11.0,11.0,38.0,68.0,54.0,45.0
EPS in Rs,10.14,8.55,9.42,2.07,2.95,2.77,6.83,4.02,4.12,14.32,25.27,20.01,16.65
