,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-4,2,-31,5,-3,24,36,23,26,47
Cash from Investing Activity,-6,-3,-5,-5,-10,-8,0,4,0,8,-9
Cash from Financing Activity,8,8,8,35,3,11,-23,-39,-24,-21,-20
Net Cash Flow,2,1,6,0,-2,0,0,0,-1,14,18
