,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,16,16
Reserves,14,19,17,16,16,17,33,39,48,62,80,96,119
Borrowings,3,4,11,9,9,10,0,0,0,3,16,30,20
Other Liabilities,4,5,3,3,3,3,6,4,15,17,11,12,28
Total Liabilities,25,33,34,32,32,34,43,47,67,87,110,154,183
Fixed Assets,9,16,15,14,13,13,12,12,14,16,25,26,27
CWIP,3,0,0,0,0,0,0,0,0,1,7,9,12
Investments,0,0,0,0,0,0,0,0,0,0,5,12,13
Other Assets,14,17,18,18,19,21,31,36,53,70,73,108,132
Total Assets,25,33,34,32,32,34,43,47,67,87,110,154,183
