,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,39,312,148,119,327,498
Cash from Investing Activity,0,-25,-197,-2,-128,-288
Cash from Financing Activity,-87,-252,26,-110,-224,-212
Net Cash Flow,-48,35,-23,7,-24,-2
