,2022-02-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,12,12,12
Reserves,9,44,47,48
Borrowings,0,64,20,12
Other Liabilities,20,27,34,26
Total Liabilities,37,148,113,98
Fixed Assets,0,0,1,1
CWIP,0,0,0,0
Investments,0,0,0,0
Other Assets,37,148,112,97
Total Assets,37,148,113,98
