,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
Reserves,-2.33,-2.37,-2.44,-2.35,-1.69,-1.63,-2.22,-2.48,-2.16,-2.3,-2.4,7.46,7.68
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.98,0.99,0.98,1.01,0.23,0.15,0.16,0.22,0.28,0.85,6.19,0.5,0.51
Total Liabilities,3.05,3.02,2.94,3.06,2.94,2.92,2.34,2.14,2.52,2.95,8.19,12.36,12.59
Fixed Assets,0.53,0.38,0.36,0.36,0.35,0.34,0.35,0.36,0.36,0.35,0.35,0.05,0.21
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.33,1.34,1.35,1.45,1.57,1.58,1.59,1.38,0.21,1.35,1.75,0.85,1.71
Other Assets,1.19,1.3,1.23,1.25,1.02,1.0,0.4,0.4,1.95,1.25,6.09,11.46,10.67
Total Assets,3.05,3.02,2.94,3.06,2.94,2.92,2.34,2.14,2.52,2.95,8.19,12.36,12.59
