,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,7477,8244.0,9786.0,11100.0
Expenses,4620,5209.0,6330.0,6864.0
Operating Profit,2856,3035.0,3456.0,4236.0
OPM %,38,37.0,35.0,38.0
Other Income,12,15.0,33.0,145.0
Interest,3204,2077.0,1612.0,2082.0
Depreciation,1778,1956.0,1330.0,1506.0
Profit before tax,-2113,-983.0,548.0,793.0
Tax %,0,0.0,0.0,-0.0
Net Profit,-2113,-983.0,547.0,797.0
EPS in Rs,,-3.9,2.1,3.06
