,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1.0,1,2,6
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,1.0,1,2,6
Working Capital Days,-706.0,-8,-20,-8
ROCE %,,3,5,6
