,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,67.61,67.61,67.61,67.61,67.61,67.61,67.61,67.6,67.6,67.6,67.6,67.6
DIIs,0.96,0.9,0.95,0.89,0.9,0.89,0.97,0.0,0.0,0.0,0.0,0.0
Public,31.44,31.5,31.45,31.5,31.5,31.5,31.42,32.4,32.41,32.39,32.38,32.39
No. of Shareholders,9659.0,9624.0,10063.0,9968.0,10605.0,13101.0,11956.0,11884.0,11821.0,12092.0,11756.0,11542.0
