,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.73,5.53,14.72,11.82,6.14,10.21,19.58,8.3,7.44,9.48,16.15,8.95,14.85
Expenses,8.56,5.21,13.91,11.43,5.6,9.84,18.28,7.88,6.95,9.15,15.19,8.75,13.79
Operating Profit,0.17,0.32,0.81,0.39,0.54,0.37,1.3,0.42,0.49,0.33,0.96,0.2,1.06
OPM %,1.95,5.79,5.5,3.3,8.79,3.62,6.64,5.06,6.59,3.48,5.94,2.23,7.14
Other Income,0.38,0.07,0.0,0.03,0.04,0.07,-0.36,0.02,0.11,0.2,0.14,0.36,0.12
Interest,0.33,0.2,0.28,0.14,0.24,0.29,0.33,0.25,0.32,0.34,0.25,0.3,0.39
Depreciation,0.06,0.06,0.06,0.06,0.06,0.06,0.11,0.06,0.09,0.08,0.08,0.08,0.08
Profit before tax,0.16,0.13,0.47,0.22,0.28,0.09,0.5,0.13,0.19,0.11,0.77,0.18,0.71
Tax %,18.75,23.08,6.38,13.64,10.71,33.33,12.0,23.08,47.37,45.45,59.74,27.78,43.66
Net Profit,0.13,0.1,0.42,0.19,0.24,0.04,0.44,0.1,0.1,0.06,0.31,0.14,0.39
EPS in Rs,0.22,0.17,0.7,0.32,0.4,0.07,0.73,0.17,0.17,0.1,0.52,0.23,0.65
