,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.42,-0.01,-1.77,-1.0,2.84,-0.94,0.6900000000000001
Cash from Investing Activity,0.09,-0.05,-0.96,-0.21,-0.99,-0.62,-0.99
Cash from Financing Activity,-1.41,0.2,2.66,1.19,-1.83,1.66,0.16
Net Cash Flow,0.09,0.14,-0.07,-0.01,0.01,0.1,-0.13
