,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,328.76,208.11,195.17,209.77,203.69,144.49,185.5
Inventory Days,129.01,154.69,135.63,136.23,236.04,180.55,228.57
Days Payable,243.33,130.97,173.52,190.06,301.17,149.01,196.06
Cash Conversion Cycle,214.44,231.83,157.27,155.95,138.56,176.03,218.01
Working Capital Days,249.86,209.8,169.36,187.89,197.03,197.78,187.97
ROCE %,,7.14,7.23,7.13,6.5,7.0,7.22
