,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,57.0,35,27,25,30
Inventory Days,86.0,136,115,83,89
Days Payable,231.0,217,221,210,152
Cash Conversion Cycle,-88.0,-46,-79,-102,-33
Working Capital Days,5.0,14,0,-11,10
ROCE %,,-461,-725,7,8
