,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.59,73.59,73.59,73.59,73.59,73.59,73.59,73.59
Public,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41
No. of Shareholders,216.0,205.0,192.0,189.0,190.0,256.0,251.0,259.0
