,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,46.62,47.24,47.24,47.24,47.31,47.38,47.23,47.23
Public,53.38,52.76,52.76,52.76,52.69,52.62,52.76,52.78
No. of Shareholders,97.0,86.0,80.0,75.0,79.0,66.0,1629.0,6475.0
