,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.36,55.02,50.38,50.38,50.38,50.43,50.43,50.68
FIIs,4.85,5.13,5.13,5.13,4.85,5.27,4.85,4.88
DIIs,2.37,1.77,1.75,2.36,0.81,0.81,0.81,0.81
Public,36.42,38.08,42.73,42.12,43.96,43.49,43.91,43.63
No. of Shareholders,20111.0,19939.0,24333.0,24074.0,24312.0,25315.0,24631.0,24108.0
