,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-0.19,-0.07,-0.12,-0.12
Cash from Investing Activity,0,-0.54,-0.09,0.0,0.0
Cash from Financing Activity,0,0.81,0.09,0.11,0.12
Net Cash Flow,0,0.07,-0.08,-0.01,0.0
