,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,35.65,35.65,35.56,35.22
FIIs,6.19,4.5,3.82,3.93
DIIs,22.88,20.85,18.24,17.05
Public,35.29,39.01,42.39,43.79
No. of Shareholders,25684.0,28853.0,32410.0,35961.0
