,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,63.0,15,32,13,93,55,87,17,2,1,1
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,63.0,15,32,13,93,55,87,17,2,1,1
Working Capital Days,10.0,-354,-82,-244,106,-97,14,19,-4,-1,2
ROCE %,,27,14,11,16,17,21,12,3,13,12
