,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2021-09-01
Equity Capital,17.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.5
Reserves,-1.13,-1.04,-0.03,0.09,0.34,0.92,1.17,1.43,1.43,1.9,0.75,-2.63,-2.64
Borrowings,0.0,0.0,0.0,0.76,3.93,5.71,9.59,12.0,6.39,15.34,15.95,15.79,15.8
Other Liabilities,10.24,3.09,5.02,1.6800000000000002,8.07,13.12,8.95,23.78,11.31,21.37,27.27,27.09,27.09
Total Liabilities,26.57,24.51,27.45,24.99,34.8,42.21,42.17,59.67,41.59,61.07,66.43,62.71,62.71
Fixed Assets,2.06,1.91,1.76,3.15,7.53,5.95,5.22,4.52,4.5,4.92,4.67,4.38,4.38
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,5.32,9.9,11.61,9.11,6.87,5.6,1.14,1.14,0.0,0.0,0.0,0.0,0.0
Other Assets,19.19,12.7,14.08,12.73,20.4,30.66,35.81,54.01,37.09,56.15,61.76,58.33,58.33
Total Assets,26.57,24.51,27.45,24.99,34.8,42.21,42.17,59.67,41.59,61.07,66.43,62.71,62.71
