,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,59.0,83.0,95.0,70.0,128.0,164.0,148.0,253.0,248.0,290.0,338.0,311.0,315.0
Expenses,61.0,72.0,94.0,78.0,93.0,124.0,117.0,151.0,163.0,176.0,186.0,201.0,189.0
Operating Profit,-2.0,10.0,1.0,-9.0,36.0,40.0,31.0,102.0,85.0,113.0,152.0,110.0,126.0
OPM %,-4.0,13.0,1.0,-13.0,28.0,25.0,21.0,40.0,34.0,39.0,45.0,35.0,40.0
Other Income,4.0,5.0,3.0,5.0,6.0,-5.0,4.0,6.0,4.0,93.0,-11.0,4.0,4.0
Interest,39.0,37.0,35.0,36.0,39.0,34.0,36.0,39.0,38.0,37.0,41.0,45.0,50.0
Depreciation,30.0,29.0,29.0,29.0,30.0,28.0,30.0,30.0,30.0,28.0,30.0,31.0,35.0
Profit before tax,-67.0,-51.0,-60.0,-69.0,-28.0,-26.0,-30.0,39.0,21.0,141.0,71.0,37.0,44.0
Tax %,36.0,39.0,57.0,40.0,50.0,45.0,62.0,27.0,26.0,27.0,49.0,-138.0,18.0
Net Profit,-43.0,-31.0,-26.0,-42.0,-14.0,-14.0,-11.0,29.0,16.0,102.0,37.0,89.0,36.0
EPS in Rs,-2.08,-1.51,-1.27,-2.03,-0.67,-0.71,-0.56,1.39,0.77,4.99,1.79,4.32,1.77
