,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49
Public,37.51,37.51,37.51,37.51,37.51,37.51,37.51,37.5,37.5,37.51,37.5,37.5
No. of Shareholders,548.0,543.0,543.0,543.0,544.0,545.0,906.0,1103.0,1932.0,1885.0,1888.0,2586.0
