,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.00,0.00,0.00,0.00,0.00,0.00,1669.27,0.00,0.00,0.00,0.00,0.00
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0.00,0.00,0.00,0.00,0.00,0.00,1669.27,0.00,0.00,0.00,0.00,0.00
Working Capital Days,6205.00,44286.67,15025.83,12704.35,4517.62,4601.61,6192.83,-156.26,-207.47,-219.31,-26.68,-159.21
ROCE %,0.00,0.08,0.06,0.07,0.24,0.21,1.64,2.43,2.84,2.82,58.37,8.38
