,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,,365.00,41.27,37.02,92.52
Inventory Days,0.0,,0.00,0.00,0.79,0.00
Days Payable,,,,,21.86,
Cash Conversion Cycle,0.0,,365.00,41.27,15.95,92.52
Working Capital Days,0.0,,1.21,13.79,18.89,66.12
ROCE %,,0.00,160.00,30.61,13.17,1.10
