,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,123,86,94,162,219,102,292,-20,360
Cash from Investing Activity,-30,-51,-67,-170,-105,-368,-70,20,-148
Cash from Financing Activity,-93,-35,-24,6,-105,257,-214,22,-122
Net Cash Flow,0,0,3,-2,9,-9,8,23,90
