,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,81.0,87,69,66,58,40,58,60,56
Inventory Days,57.0,49,72,96,65,112,60,119,74
Days Payable,38.0,48,42,78,70,59,83,77,56
Cash Conversion Cycle,99.0,87,99,84,54,93,35,102,74
Working Capital Days,87.0,84,77,64,39,67,54,91,69
ROCE %,,15,25,21,21,21,29,28,12
