,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36
DIIs,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Public,29.61,29.62,29.62,29.62,29.62,29.62,29.62,29.61
No. of Shareholders,3475.0,2734.0,2592.0,2492.0,2515.0,3106.0,5013.0,7377.0
