,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,17,18,18,18,18,18,19,19,19,19,19,19
Reserves,22,43,47,54,63,83,111,148,159,175,194,214,225
Borrowings,20,5,36,35,42,31,38,40,26,35,47,43,48
Other Liabilities,9,9,11,14,19,13,35,13,16,45,49,45,48
Total Liabilities,56,73,112,121,142,145,202,220,220,274,309,321,340
Fixed Assets,10,10,21,22,21,20,23,30,40,44,43,40,39
CWIP,0,0,0,0,3,8,7,0,3,2,3,7,8
Investments,0,0,1,0,0,0,0,0,0,0,0,0,0
Other Assets,47,64,90,99,118,118,171,190,177,227,263,274,293
Total Assets,56,73,112,121,142,145,202,220,220,274,309,321,340
