,2006-03-01,2007-03-01,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2.15,1.35,0.48,1.84,1.1,1.6,3.17,2.16,4.68,5.98,-0.4
Cash from Investing Activity,-2.22,-2.09,-3.82,-0.93,-1.04,-0.77,-5.78,-1.06,-1.67,-0.96,-0.91
Cash from Financing Activity,1.05,0.65,3.58,-1.24,0.04,-0.72,6.94,-1.48,-1.46,-6.18,1.76
Net Cash Flow,0.98,-0.09,0.24,-0.33,0.1,0.11,4.33,-0.38,1.56,-1.17,0.45
