,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Reserves,8.41,8.23,8.28,8.2,8.41,8.96,9.4,9.59,9.91,10.35,11.11,12.14,13.72
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
Other Liabilities,0.99,0.73,0.79,0.79,2.85,1.93,1.77,1.71,1.84,1.56,0.36,0.26,0.27
Total Liabilities,12.4,11.96,12.07,11.99,14.26,13.89,14.17,14.3,14.75,15.0,14.47,15.4,16.99
Fixed Assets,1.13,4.87,4.12,4.35,1.12,1.06,1.15,4.82,4.34,4.13,3.93,3.94,3.53
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.07,0.07
Other Assets,11.25,7.07,7.93,7.62,13.12,12.81,13.0,9.46,10.39,10.85,10.52,11.39,13.39
Total Assets,12.4,11.96,12.07,11.99,14.26,13.89,14.17,14.3,14.75,15.0,14.47,15.4,16.99
