,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,3.0,3.0,3.0,3.0,3.0,3.35,3.79,3.79,3.79,4.3,5.0,5.0
Reserves,1.44,1.62,1.06,1.34,0.02,1.0,1.64,3.06,1.97,3.96,8.96,11.79,12.97
Borrowings,9.21,9.97,10.8,9.97,9.62,10.13,8.04,11.03,11.04,11.65,8.69,6.99,6.58
Other Liabilities,2.83,3.66,3.92,4.79,2.47,3.1,6.15,4.43,6.63,6.94,14.5,8.66,8.65
Total Liabilities,16.48,18.25,18.78,19.1,15.11,17.23,19.18,22.31,23.43,26.34,36.45,32.44,33.2
Fixed Assets,4.35,3.93,3.45,3.39,3.06,3.47,2.78,3.97,6.32,6.11,6.5600000000000005,6.88,6.73
CWIP,0.0,0.0,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0
Investments,0.12,0.12,0.13,0.13,0.12,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Other Assets,12.01,14.2,15.06,15.58,11.78,13.71,16.35,18.29,17.06,20.18,29.21,25.51,26.42
Total Assets,16.48,18.25,18.78,19.1,15.11,17.23,19.18,22.31,23.43,26.34,36.45,32.44,33.2
