,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,72.84,72.84,72.84,72.84,72.84,72.84,72.84,72.84,72.84,72.84,72.84
FIIs,3.02,2.71,2.59,2.47,0.54,0.26,0.38,1.03,1.05,1.32,1.46
DIIs,5.24,4.24,5.96,4.74,3.88,4.12,4.77,4.19,4.12,2.2,3.54
Public,18.9,20.2,18.6,19.95,22.73,22.78,21.99,21.94,21.97,23.64,22.14
No. of Shareholders,283164.0,292150.0,294143.0,298618.0,309317.0,305235.0,294380.0,264995.0,274320.0,273786.0,297202.0
