,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,144.0,238.0,221.0,94.0,239.0,329.0,234.0,276.0,351.0,306.0,269.0,244.0,226.0
Expenses,160.0,199.0,198.0,117.0,209.0,265.0,215.0,245.0,304.0,266.0,260.0,254.0,353.0
Operating Profit,-16.0,38.0,23.0,-23.0,30.0,63.0,20.0,31.0,46.0,40.0,8.0,-10.0,-127.0
OPM %,-11.0,16.0,10.0,-25.0,13.0,19.0,8.0,11.0,13.0,13.0,3.0,-4.0,-56.0
Other Income,9.0,5.0,18.0,3.0,15.0,5.0,12.0,7.0,2.0,4.0,4.0,5.0,2.0
Interest,9.0,7.0,11.0,8.0,9.0,9.0,11.0,10.0,11.0,13.0,18.0,14.0,19.0
Depreciation,22.0,19.0,25.0,21.0,22.0,23.0,29.0,26.0,27.0,29.0,39.0,29.0,33.0
Profit before tax,-38.0,17.0,5.0,-49.0,14.0,35.0,-8.0,3.0,10.0,1.0,-45.0,-49.0,-177.0
Tax %,28.0,25.0,18.0,26.0,22.0,29.0,24.0,6.0,24.0,29.0,37.0,25.0,23.0
Net Profit,-28.0,13.0,4.0,-36.0,11.0,25.0,-6.0,2.0,8.0,0.0,-28.0,-37.0,-136.0
EPS in Rs,-4.49,2.06,0.63,-5.86,1.8,4.07,-0.94,0.4,1.24,0.08,-4.56,-5.85,-21.57
