,2006-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.81,3.71,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26
Reserves,1.03,2.61,2.55,2.53,2.37,2.5,2.8200000000000003,2.15,0.88,0.31,-0.29,-0.97,-0.85
Borrowings,3.0,6.8100000000000005,5.7,4.34,3.33,4.1,3.98,5.32,6.11,7.12,7.34,8.72,8.42
Other Liabilities,1.12,3.12,3.39,3.18,3.37,3.22,2.86,3.11,5.13,5.31,7.58,8.08,9.48
Total Liabilities,8.96,16.25,15.9,14.31,13.33,14.08,13.92,14.84,16.38,17.0,18.89,20.09,21.31
Fixed Assets,4.6,7.43,7.35,7.71,8.03,7.54,6.93,7.02,6.96,6.6,6.68,6.42,6.22
CWIP,0.0,0.1,0.73,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.15,2.15,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04
Other Assets,2.21,6.57,7.81,6.59,5.29,6.49,6.59,7.77,9.37,10.35,12.17,13.63,15.05
Total Assets,8.96,16.25,15.9,14.31,13.33,14.08,13.92,14.84,16.38,17.0,18.89,20.09,21.31
