,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.47,6.7,4.76,6.65,5.76,4.6,5.7,6.68,7.82,7.47,5.56,7.54,7.47
Expenses,3.02,6.09,4.44,6.23,5.25,5.23,5.73,6.43,7.53,7.24,6.55,7.3,7.6
Operating Profit,0.45,0.61,0.32,0.42,0.51,-0.63,-0.03,0.25,0.29,0.23,-0.99,0.24,-0.13
OPM %,12.97,9.1,6.72,6.32,8.85,-13.7,-0.53,3.74,3.71,3.08,-17.81,3.18,-1.74
Other Income,0.0,0.01,0.04,0.0,0.03,0.12,0.42,0.12,0.16,0.19,0.5,0.2,0.5
Interest,0.22,0.24,0.16,0.14,0.18,0.07,0.34,0.14,0.16,0.17,0.23,0.2,0.19
Depreciation,0.18,0.19,0.20,0.18,0.18,0.2,0.21,0.16,0.16,0.16,0.17,0.13,0.13
Profit before tax,0.05,0.19,0.00,0.1,0.18,-0.78,-0.16,0.07,0.13,0.09,-0.89,0.11,0.05
Tax %,0.0,0.0,,30.0,22.22,8.97,43.75,14.29,15.38,11.11,-2.25,18.18,40.0
Net Profit,0.06,0.19,0.05,0.07,0.14,-0.71,-0.1,0.06,0.11,0.07,-0.91,0.09,0.03
EPS in Rs,0.14,0.45,0.12,0.16,0.33,-1.66,-0.23,0.14,0.26,0.16,-2.13,0.21,0.07
