,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,184.0,76,63,109,141,136
Inventory Days,252.0,111,170,149,321,258
Days Payable,420.0,127,132,156,154,142
Cash Conversion Cycle,16.0,60,101,102,308,252
Working Capital Days,107.0,34,67,118,251,213
ROCE %,,10,12,15,0,2
