,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,181.0,202.0,219.0,213.0,195.0,222.0,210.0,220.0,188.0,178.0,180.0,209.0,200.0
Expenses,162.0,176.0,192.0,195.0,184.0,205.0,194.0,203.0,174.0,165.0,163.0,183.0,178.0
Operating Profit,19.0,26.0,27.0,18.0,11.0,17.0,16.0,17.0,14.0,13.0,17.0,26.0,22.0
OPM %,10.0,13.0,12.0,9.0,5.0,7.0,8.0,8.0,8.0,7.0,9.0,12.0,11.0
Other Income,258.0,3.0,5.0,7.0,0.0,0.0,1.0,3.0,-5.0,1.0,0.0,0.0,2.0
Interest,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Depreciation,9.0,9.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
Profit before tax,267.0,19.0,23.0,20.0,6.0,11.0,12.0,15.0,4.0,9.0,12.0,21.0,17.0
Tax %,28.0,31.0,52.0,27.0,27.0,26.0,-30.0,26.0,276.0,22.0,25.0,25.0,26.0
Net Profit,192.0,13.0,11.0,14.0,4.0,8.0,16.0,11.0,-8.0,7.0,9.0,16.0,13.0
EPS in Rs,83.1,5.72,4.75,6.2,1.89,3.66,7.02,4.74,-3.35,2.91,4.0,6.93,5.58
