,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10.0
Reserves,65,58,114,138,166,378,405,379,289,410,405,406,493.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,105,130,94,102,379,365,292,222,198,183,178,160,154.0
Other Liabilities,30,33,29,20,52,69,47,34,35,57,31,37,92.0
Total Liabilities,211,232,247,270,607,822,755,645,533,660,624,614,749.0
Fixed Assets,147,172,165,179,469,439,360,358,353,345,344,340,341.0
CWIP,12,8,8,2,0,0,0,0,0,0,0,0,0.0
Investments,1,1,0,0,21,316,326,240,149,272,211,216,317.0
Other Assets,51,52,74,89,118,68,69,47,31,44,69,58,91.0
Total Assets,211,232,247,270,607,822,755,645,533,660,624,614,749.0
