,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.12,1.79,0.97,1.41,1.95,1.86,0.75,2.16,2.81,2.06,0.74,1.75,2.24
Expenses,1.7,1.45,0.89,1.0,1.37,1.62,1.06,1.57,2.07,1.79,0.67,1.33,1.16
Operating Profit,1.42,0.34,0.08,0.41,0.58,0.24,-0.31,0.59,0.74,0.27,0.07,0.42,1.08
OPM %,45.51,18.99,8.25,29.08,29.74,12.9,-41.33,27.31,26.33,13.11,9.46,24.0,48.21
Other Income,0.04,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.01,0.0
Interest,0.34,0.03,0.19,0.02,0.14,0.3,0.2,0.07,0.1,0.36,0.29,0.18,0.25
Depreciation,0.09,0.11,0.21,0.12,0.12,0.12,0.18,0.14,0.14,0.12,0.16,0.14,0.14
Profit before tax,1.03,0.2,-0.29,0.27,0.32,-0.18,-0.63,0.38,0.5,-0.21,-0.35,0.11,0.69
Tax %,0.0,0.0,-41.38,0.0,0.0,0.0,-9.52,0.0,0.0,0.0,-34.29,0.0,0.0
Net Profit,1.03,0.2,-0.4,0.27,0.33,-0.17,-0.69,0.39,0.51,-0.21,-0.48,0.12,0.69
EPS in Rs,0.88,0.17,-0.34,0.23,0.28,-0.14,-0.59,0.33,0.43,-0.18,-0.41,0.1,0.59
