,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,10.24,10.24,10.24,6.57,2.56,0.0,0.0,0.0
Public,89.76,89.76,89.76,93.43,97.44,100.0,100.01,100.0
No. of Shareholders,1060.0,1074.0,1086.0,1157.0,1188.0,5088.0,21660.0,8198.0
