,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,7,5,9,9,9,9,9,9,9,9,9
Reserves,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4
Borrowings,0,0,0,0,1,0,0,0,0,0,0,0,0
Other Liabilities,0,0,0,0,1,0,3,0,0,0,0,0,0
Total Liabilities,0,0,0,0,6,4,7,4,4,4,5,5,5
Fixed Assets,0,0,0,0,0,0,0,0,0,0,0,0,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,0,0,0,0,6,4,7,4,4,4,5,5,5
Total Assets,0,0,0,0,6,4,7,4,4,4,5,5,5
