,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01,2023-10-01
Promoters,53.1,53.1,53.1,53.1,39.92,39.92,39.93,39.93,39.93,39.93,39.93,41.31
FIIs,0.42,0.25,0.26,0.6,0.24,0.01,0.07,0.06,0.03,0.08,0.03,0.17
DIIs,3.87,3.31,3.25,3.11,1.88,1.8,1.62,1.62,1.62,1.62,2.04,0.06
Public,42.62,43.35,43.4,43.19,57.95,58.26,58.38,58.39,58.42,58.36,58.0,58.47
No. of Shareholders,24028.0,29520.0,32092.0,27662.0,25728.0,23739.0,23032.0,23429.0,22150.0,21752.0,21556.0,21530.0
