,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,16,18,20,21,21,21,27,27
Reserves,-1,-1,-1,-1,-1,31,96,126,156,159,173,221,226
Borrowings,0,1,1,1,1,10,12,14,41,47,52,62,69
Other Liabilities,0,0,0,0,0,25,36,50,40,44,72,76,55
Total Liabilities,4,6,5,5,6,83,163,211,258,271,318,386,376
Fixed Assets,0,0,0,0,0,20,28,33,75,84,96,97,97
CWIP,0,0,0,0,0,0,0,0,0,1,1,5,5
Investments,0,1,0,0,0,0,0,0,0,0,0,0,0
Other Assets,4,5,5,5,6,63,135,178,183,185,221,284,275
Total Assets,4,6,5,5,6,83,163,211,258,271,318,386,376
