,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.08,36.24,55.47,52.54,50.37,55.65,101.8,70.07,53.52,62.14,86.81,52.79,37.2
Expenses,25.01,31.59,43.38,46.25,44.33,49.53,89.56,62.66,44.97,52.33,71.12,44.9,31.39
Operating Profit,5.07,4.65,12.09,6.29,6.04,6.12,12.24,7.41,8.55,9.81,15.69,7.89,5.81
OPM %,16.86,12.83,21.8,11.97,11.99,11.0,12.02,10.58,15.98,15.79,18.07,14.95,15.62
Other Income,0.18,0.27,0.44,0.56,0.48,0.68,0.47,0.24,0.26,0.26,0.61,0.71,2.67
Interest,1.37,1.35,1.78,1.72,1.9,1.67,1.99,1.46,1.86,2.37,5.73,3.74,2.81
Depreciation,2.0,2.01,1.99,2.19,1.83,1.99,2.16,1.93,3.3,3.42,2.72,2.56,2.48
Profit before tax,1.88,1.56,8.76,2.94,2.79,3.14,8.56,4.26,3.65,4.28,7.85,2.3,3.19
Tax %,-2.13,6.41,23.17,12.24,4.66,35.03,22.43,25.82,15.62,25.7,24.84,10.0,-0.63
Net Profit,1.92,1.45,6.73,2.58,2.66,2.04,6.65,3.16,3.08,3.18,5.9,2.06,3.22
EPS in Rs,0.46,0.34,1.6,0.61,0.63,0.48,1.58,0.75,0.73,0.75,1.11,0.39,0.61
