,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.98,1.29,1.16,1.28,1.44,1.07,1.01,0.88,1.75,1.67,1.43,1.95,1.79
Expenses,1.27,1.59,1.49,1.1,1.19,1.19,1.8,2.08,2.06,1.56,2.69,2.3,3.34
Operating Profit,-0.29,-0.3,-0.33,0.18,0.25,-0.12,-0.79,-1.2,-0.31,0.11,-1.26,-0.35,-1.55
OPM %,-29.59,-23.26,-28.45,14.06,17.36,-11.21,-78.22,-136.36,-17.71,6.59,-88.11,-17.95,-86.59
Other Income,0.01,0.01,0.72,0.01,0.06,0.01,0.01,0.01,0.02,0.01,0.07,0.15,0.01
Interest,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.46,0.46,0.47,0.47,0.47
Depreciation,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.16,0.27,0.18
Profit before tax,-0.36,-0.36,0.33,0.12,0.24,-0.18,-0.85,-1.43,-0.81,-0.41,-1.82,-0.94,-2.19
Tax %,0.0,0.0,9.09,50.0,20.83,16.67,-95.29,-16.78,-22.22,0.0,47.8,8.51,-2.74
Net Profit,-0.36,-0.36,0.29,0.06,0.2,-0.15,-1.66,-1.67,-0.99,-0.42,-0.95,-0.86,-2.25
EPS in Rs,-0.6,-0.6,0.48,0.1,0.33,-0.25,-2.77,-2.78,-1.65,-0.7,-1.58,-1.43,-3.75
