,2011-03-01,2012-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,50.0,121,88.0,122,127,131,202,372,106,20
Inventory Days,,,168.0,204,239,229,270,713,628,487
Days Payable,,,49.0,111,157,104,200,298,48,171
Cash Conversion Cycle,50.0,121,207.0,216,209,256,271,787,686,336
Working Capital Days,78.0,114,118.0,192,178,223,236,622,545,-106
ROCE %,,4,,10,15,13,11,5,-5,-120
