,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.57,8.24,8.35,20.22,9.83,13.44,15.46,12.53,13.72,13.53,11.54,8.79,7.38
Expenses,15.68,7.59,7.63,17.95,8.19,12.42,14.8,11.56,12.53,12.08,10.8,7.39,5.85
Operating Profit,0.89,0.65,0.72,2.27,1.64,1.02,0.66,0.97,1.19,1.45,0.74,1.4,1.53
OPM %,5.37,7.89,8.62,11.23,16.68,7.59,4.27,7.74,8.67,10.72,6.41,15.93,20.73
Other Income,0.04,3.53,0.26,0.02,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.01
Interest,0.49,0.22,0.27,0.96,0.31,0.18,0.23,0.34,0.42,0.45,0.42,0.39,0.39
Depreciation,0.33,0.39,0.33,0.53,0.57,0.3,0.37,0.39,0.53,0.38,0.31,0.38,0.38
Profit before tax,0.11,3.57,0.38,0.8,0.79,0.57,0.08,0.25,0.24,0.62,0.01,0.63,0.77
Tax %,27.27,24.65,10.53,15.0,43.04,28.07,62.5,28.0,25.0,25.81,-600.0,23.81,31.17
Net Profit,0.08,2.7,0.34,0.69,0.46,0.42,0.03,0.19,0.18,0.45,0.07,0.49,0.53
EPS in Rs,0.09,3.09,0.39,0.79,0.53,0.48,0.03,0.22,0.21,0.51,0.08,0.53,0.57
