,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,191.74,205.06,180.83,249.9,183.51,99.46,501.49,367.66,180.94,147.41,141.52,116.31
Inventory Days,43.27,55.54,65.28,65.82,76.39,87.31,156.96,171.81,140.84,100.83,151.64,156.25
Days Payable,124.22,144.69,140.64,207.64,92.05,129.5,559.47,393.02,109.72,26.76,62.25,45.98
Cash Conversion Cycle,110.79,115.91,105.47,108.09,167.85,57.27,98.98,146.44,212.05,221.48,230.9,226.58
Working Capital Days,108.87,126.52,116.0,146.84,169.18,62.86,142.76,171.72,165.15,205.86,198.84,243.14
ROCE %,15.18,6.31,7.15,11.35,16.06,8.67,7.48,6.16,6.06,5.36,9.3,6.01
