,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,155.0,116.0,172.0,129.0,103.0,173.0,272.0,184.0,200.0,117.0,127.0,143.0,111.0
Expenses,126.0,100.0,134.0,104.0,81.0,130.0,207.0,159.0,166.0,105.0,122.0,140.0,114.0
Operating Profit,30.0,16.0,38.0,25.0,21.0,43.0,65.0,25.0,33.0,12.0,5.0,3.0,-3.0
OPM %,19.0,13.0,22.0,19.0,21.0,25.0,24.0,14.0,17.0,10.0,4.0,2.0,-3.0
Other Income,2.0,3.0,2.0,1.0,1.0,2.0,7.0,3.0,4.0,4.0,3.0,2.0,1.0
Interest,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0
Depreciation,6.0,7.0,7.0,7.0,8.0,9.0,11.0,9.0,8.0,9.0,8.0,9.0,9.0
Profit before tax,24.0,11.0,32.0,17.0,12.0,33.0,58.0,15.0,25.0,1.0,-6.0,-11.0,-18.0
Tax %,25.0,37.0,26.0,26.0,26.0,25.0,26.0,25.0,25.0,31.0,20.0,26.0,24.0
Net Profit,18.0,7.0,24.0,13.0,9.0,25.0,43.0,11.0,18.0,1.0,-5.0,-8.0,-13.0
EPS in Rs,9.12,3.61,12.23,6.63,4.63,12.63,21.97,5.82,9.34,0.43,-2.54,-4.18,-6.85
