,2012-06-01,2013-06-01,2014-03-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,12.5,12.5,12.5,12.5,14.0
Reserves,27.35,27.52,27.5,22.79,26.94,-7.53,-72.28,-94.02,-9.08,-11.31,-12.75,-9.48,-0.38
Borrowings,36.63,40.02,49.17,67.44,71.29,76.26,86.2,84.28,22.39,22.89,22.66,14.51,7.66
Other Liabilities,41.16,94.03,85.41,44.45,102.48,43.73,37.29,22.79,0.31,0.54,0.89,5.9,3.3
Total Liabilities,130.14,186.57,187.08,159.68,225.71,137.46,76.21,38.05,26.12,24.62,23.3,23.43,24.58
Fixed Assets,26.9,26.27,25.17,32.87,29.87,28.69,24.17,20.88,18.76,17.11,15.91,13.22,12.93
CWIP,1.3,1.34,1.35,0.02,0.0,0.12,0.14,0.14,0.0,0.0,0.0,0.0,0.0
Investments,10.35,10.33,10.33,9.82,37.45,12.19,2.74,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,91.59,148.63,150.23,116.97,158.39,96.46,49.16,17.03,7.36,7.51,7.39,10.21,11.65
Total Assets,130.14,186.57,187.08,159.68,225.71,137.46,76.21,38.05,26.12,24.62,23.3,23.43,24.58
